Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/11/2020,AQS,60010015,3,5.5,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/12/2020,AQS,60010015,3,5.4,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/13/2020,AQS,60010015,3,4.3,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/14/2020,AQS,60010015,3,6.3,ug/m3 LC,26,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/15/2020,AQS,60010015,3,7.2,ug/m3 LC,30,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/16/2020,AQS,60010015,3,5.2,ug/m3 LC,22,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/17/2020,AQS,60010015,3,8.3,ug/m3 LC,35,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/18/2020,AQS,60010015,3,10,ug/m3 LC,42,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/19/2020,AQS,60010015,3,9.3,ug/m3 LC,39,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/20/2020,AQS,60010015,3,15.3,ug/m3 LC,58,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/21/2020,AQS,60010015,3,5.9,ug/m3 LC,25,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/22/2020,AQS,60010015,3,5.4,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/23/2020,AQS,60010015,3,10.2,ug/m3 LC,43,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/24/2020,AQS,60010015,3,9.2,ug/m3 LC,38,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/25/2020,AQS,60010015,3,7.4,ug/m3 LC,31,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/26/2020,AQS,60010015,3,5.5,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/27/2020,AQS,60010015,3,5.3,ug/m3 LC,22,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/28/2020,AQS,60010015,3,6.2,ug/m3 LC,26,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/29/2020,AQS,60010015,3,7.4,ug/m3 LC,31,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/30/2020,AQS,60010015,3,8,ug/m3 LC,33,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
1/31/2020,AQS,60010015,3,10.2,ug/m3 LC,43,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/1/2020,AQS,60010015,3,16.2,ug/m3 LC,60,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/2/2020,AQS,60010015,3,7.7,ug/m3 LC,32,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/3/2020,AQS,60010015,3,2.7,ug/m3 LC,11,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/4/2020,AQS,60010015,3,3.7,ug/m3 LC,15,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/5/2020,AQS,60010015,3,7.2,ug/m3 LC,30,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/6/2020,AQS,60010015,3,8,ug/m3 LC,33,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/7/2020,AQS,60010015,3,14.6,ug/m3 LC,56,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/8/2020,AQS,60010015,3,11.5,ug/m3 LC,48,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/9/2020,AQS,60010015,3,4.3,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/10/2020,AQS,60010015,3,2.8,ug/m3 LC,12,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/11/2020,AQS,60010015,3,4.5,ug/m3 LC,19,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/12/2020,AQS,60010015,3,7.3,ug/m3 LC,30,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/13/2020,AQS,60010015,3,9.4,ug/m3 LC,39,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/14/2020,AQS,60010015,3,9.8,ug/m3 LC,41,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/15/2020,AQS,60010015,3,11.3,ug/m3 LC,47,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/16/2020,AQS,60010015,3,7.9,ug/m3 LC,33,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/17/2020,AQS,60010015,3,5.7,ug/m3 LC,24,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/18/2020,AQS,60010015,3,5.5,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/19/2020,AQS,60010015,3,7.1,ug/m3 LC,30,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/20/2020,AQS,60010015,3,13.5,ug/m3 LC,54,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/21/2020,AQS,60010015,3,11.6,ug/m3 LC,48,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/22/2020,AQS,60010015,3,11.3,ug/m3 LC,47,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/23/2020,AQS,60010015,3,7.7,ug/m3 LC,32,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/24/2020,AQS,60010015,3,7.9,ug/m3 LC,33,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/25/2020,AQS,60010015,3,7.5,ug/m3 LC,31,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/26/2020,AQS,60010015,3,9.8,ug/m3 LC,41,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/27/2020,AQS,60010015,3,12.1,ug/m3 LC,51,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/28/2020,AQS,60010015,3,12.3,ug/m3 LC,51,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
2/29/2020,AQS,60010015,3,8.5,ug/m3 LC,35,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/1/2020,AirNow,60010015,3,5.7,ug/m3 LC,24,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/2/2020,AirNow,60010015,3,2.8,ug/m3 LC,12,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/3/2020,AirNow,60010015,3,5.2,ug/m3 LC,22,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/4/2020,AirNow,60010015,3,10.1,ug/m3 LC,42,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/5/2020,AirNow,60010015,3,12.2,ug/m3 LC,51,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/6/2020,AirNow,60010015,3,5.1,ug/m3 LC,21,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/7/2020,AirNow,60010015,3,3.2,ug/m3 LC,13,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/8/2020,AirNow,60010015,3,4.3,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/9/2020,AirNow,60010015,3,4.7,ug/m3 LC,20,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/10/2020,AirNow,60010015,3,5.5,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/11/2020,AirNow,60010015,3,5.3,ug/m3 LC,22,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/12/2020,AirNow,60010015,3,7.4,ug/m3 LC,31,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/13/2020,AirNow,60010015,3,10.5,ug/m3 LC,44,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/14/2020,AirNow,60010015,3,4.7,ug/m3 LC,20,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/15/2020,AirNow,60010015,3,3.9,ug/m3 LC,16,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/16/2020,AirNow,60010015,3,3.6,ug/m3 LC,15,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/17/2020,AirNow,60010015,3,5.9,ug/m3 LC,25,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/18/2020,AirNow,60010015,3,5.2,ug/m3 LC,22,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/19/2020,AirNow,60010015,3,7,ug/m3 LC,29,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/20/2020,AirNow,60010015,3,5.1,ug/m3 LC,21,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/21/2020,AirNow,60010015,3,5.4,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/22/2020,AirNow,60010015,3,5.2,ug/m3 LC,22,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/23/2020,AirNow,60010015,3,7.4,ug/m3 LC,31,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/24/2020,AirNow,60010015,3,4.3,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/25/2020,AirNow,60010015,3,3.7,ug/m3 LC,15,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/26/2020,AirNow,60010015,3,3.4,ug/m3 LC,14,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/27/2020,AirNow,60010015,3,8.4,ug/m3 LC,35,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/28/2020,AirNow,60010015,3,10.2,ug/m3 LC,43,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/29/2020,AirNow,60010015,3,6.6,ug/m3 LC,28,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/30/2020,AirNow,60010015,3,3.7,ug/m3 LC,15,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
3/31/2020,AirNow,60010015,3,4.1,ug/m3 LC,17,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/1/2020,AirNow,60010015,3,6.1,ug/m3 LC,25,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/2/2020,AirNow,60010015,3,4.8,ug/m3 LC,20,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/3/2020,AirNow,60010015,3,6.3,ug/m3 LC,26,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/4/2020,AirNow,60010015,3,3.5,ug/m3 LC,15,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/5/2020,AirNow,60010015,3,4.1,ug/m3 LC,17,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/6/2020,AirNow,60010015,3,4.2,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/7/2020,AirNow,60010015,3,4.9,ug/m3 LC,20,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/8/2020,AirNow,60010015,3,5.7,ug/m3 LC,24,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/9/2020,AirNow,60010015,3,4.2,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/10/2020,AirNow,60010015,3,6.6,ug/m3 LC,28,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/11/2020,AirNow,60010015,3,5.7,ug/m3 LC,24,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/12/2020,AirNow,60010015,3,9.6,ug/m3 LC,40,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/13/2020,AirNow,60010015,3,12.7,ug/m3 LC,52,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/14/2020,AirNow,60010015,3,6.5,ug/m3 LC,27,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/15/2020,AirNow,60010015,3,7.1,ug/m3 LC,30,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/16/2020,AirNow,60010015,3,5.9,ug/m3 LC,25,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/17/2020,AirNow,60010015,3,6.3,ug/m3 LC,26,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/18/2020,AirNow,60010015,3,5.3,ug/m3 LC,22,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/19/2020,AirNow,60010015,3,5.6,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/20/2020,AirNow,60010015,3,6.7,ug/m3 LC,28,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/21/2020,AirNow,60010015,3,5.7,ug/m3 LC,24,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/22/2020,AirNow,60010015,3,5.8,ug/m3 LC,24,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/23/2020,AirNow,60010015,3,4.3,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/24/2020,AirNow,60010015,3,7.2,ug/m3 LC,30,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/25/2020,AirNow,60010015,3,5.6,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/26/2020,AirNow,60010015,3,5.4,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/27/2020,AirNow,60010015,3,7,ug/m3 LC,29,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/28/2020,AirNow,60010015,3,5,ug/m3 LC,21,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/29/2020,AirNow,60010015,3,3.4,ug/m3 LC,14,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
4/30/2020,AirNow,60010015,3,6.2,ug/m3 LC,26,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/1/2020,AQS,60010015,3,6.5,ug/m3 LC,27,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/2/2020,AQS,60010015,3,4.5,ug/m3 LC,19,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/3/2020,AQS,60010015,3,3.9,ug/m3 LC,16,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/4/2020,AQS,60010015,3,5.4,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/5/2020,AQS,60010015,3,5.4,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/6/2020,AQS,60010015,3,7.5,ug/m3 LC,31,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/7/2020,AQS,60010015,3,6.8,ug/m3 LC,28,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/8/2020,AQS,60010015,3,8.5,ug/m3 LC,35,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/9/2020,AQS,60010015,3,10.5,ug/m3 LC,44,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/10/2020,AQS,60010015,3,8.1,ug/m3 LC,34,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
5/11/2020,AQS,60010015,3,5.6,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
