Date,Hour,GEOTHERMAL,BIOMASS,BIOGAS,SMALL HYDRO,WIND TOTAL,SOLAR PV,SOLAR THERMAL
2018-02-07,18,979,367,238,468,564,137,0
2018-02-07,19,981,367,238,518,630,0,0
2018-02-07,20,982,370,241,520,687,0,0
2018-02-07,21,981,366,241,505,669,0,0
2018-02-07,22,983,363,240,369,657,0,0
2018-02-07,23,983,355,241,271,636,0,0
2018-02-07,24,983,356,240,269,657,0,0
2018-02-08,1,973,357,239,252,662,0,0
2018-02-08,2,973,357,239,230,631,0,0
2018-02-08,3,972,358,240,234,688,0,0
2018-02-08,4,973,358,241,232,684,0,0
2018-02-08,5,967,356,242,225,646,0,0
2018-02-08,6,968,357,241,305,531,0,0
2018-02-08,7,968,363,242,335,452,19,0
2018-02-08,8,976,367,240,374,339,2062,79
2018-02-08,9,974,368,237,299,310,6223,280
2018-02-08,10,971,370,236,288,432,8087,417
2018-02-08,11,968,369,237,284,547,8469,430
2018-02-08,12,966,367,239,282,563,8329,424
2018-02-08,13,965,369,238,286,540,8321,414
2018-02-08,14,964,369,241,294,560,8439,394
2018-02-08,15,960,368,242,293,517,8231,387
2018-02-08,16,963,371,243,290,492,6654,345
2018-02-08,17,966,373,243,302,483,2942,147
2018-02-08,18,974,369,243,512,486,149,0
2018-02-08,19,978,369,244,519,559,0,0
2018-02-08,20,980,371,244,515,577,0,0
2018-02-08,21,980,367,243,481,613,0,0
2018-02-08,22,981,362,242,378,587,0,0
2018-02-08,23,981,356,243,266,568,0,0
2018-02-08,24,982,357,244,261,570,0,0
2018-02-09,1,971,355,244,229,640,0,0
2018-02-09,2,971,355,240,231,765,0,0
2018-02-09,3,972,355,240,229,784,0,0
2018-02-09,4,972,355,242,231,854,0,0
2018-02-09,5,972,355,245,231,725,0,0
2018-02-09,6,973,355,244,307,416,0,0
2018-02-09,7,975,362,244,344,266,24,0
2018-02-09,8,984,363,244,385,175,2091,59
2018-02-09,9,983,369,243,304,114,6244,203
2018-02-09,10,979,367,244,298,131,8059,277
2018-02-09,11,978,341,244,295,199,8402,261
2018-02-09,12,976,339,244,292,224,8337,286
2018-02-09,13,974,338,245,291,258,8300,282
2018-02-09,14,972,341,244,292,544,8350,283
2018-02-09,15,968,341,244,295,1334,8128,353
2018-02-09,16,968,342,244,292,1889,6812,295
2018-02-09,17,973,344,243,300,2138,2984,130
2018-02-09,18,976,344,244,458,2335,168,0
2018-02-09,19,978,344,244,509,2499,0,0
2018-02-09,20,980,345,245,484,2530,0,0
2018-02-09,21,981,345,244,437,2609,0,0
2018-02-09,22,982,362,244,361,2730,0,0
2018-02-09,23,982,355,244,270,3250,0,0
2018-02-09,24,983,352,244,271,3010,0,0
2018-02-10,1,975,324,241,274,2766,0,0
2018-02-10,2,975,317,241,273,2955,0,0
2018-02-10,3,976,319,237,277,2893,0,0
2018-02-10,4,977,323,236,273,2671,0,0
2018-02-10,5,977,318,240,271,2782,0,0
2018-02-10,6,978,322,241,317,3169,0,0
2018-02-10,7,978,331,240,339,3617,37,0
2018-02-10,8,976,327,241,334,3616,2031,24
2018-02-10,9,976,329,241,249,3141,4877,19
2018-02-10,10,975,329,240,245,3096,5985,2
2018-02-10,11,974,327,237,243,2957,6813,0
2018-02-10,12,972,327,240,245,3504,7116,10
2018-02-10,13,974,327,242,244,3755,6842,170
2018-02-10,14,976,327,240,245,4096,6871,192
2018-02-10,15,978,325,240,246,4420,6347,108
2018-02-10,16,980,327,242,242,4390,5304,31
2018-02-10,17,980,329,244,279,4244,2326,0
2018-02-10,18,980,327,244,420,4386,119,0
2018-02-10,19,979,329,245,465,4018,0,0
2018-02-10,20,980,330,244,465,2906,0,0
2018-02-10,21,980,327,244,428,2249,0,0
2018-02-10,22,980,325,244,338,1645,0,0
2018-02-10,23,980,315,238,259,1509,0,0
2018-02-10,24,982,313,238,252,1585,0,0
2018-02-11,1,984,315,240,251,1811,0,0
2018-02-11,2,984,317,244,244,1629,0,0
2018-02-11,3,984,316,244,211,1269,0,0
2018-02-11,4,985,317,244,245,878,0,0
2018-02-11,5,986,315,244,264,584,0,0
2018-02-11,6,986,315,244,308,662,0,0
2018-02-11,7,985,316,243,327,653,25,0
2018-02-11,8,985,317,243,326,509,2165,23
2018-02-11,9,985,321,242,244,512,6372,191
2018-02-11,10,984,327,240,244,526,8309,285
2018-02-11,11,984,329,240,244,338,8694,300
2018-02-11,12,982,330,239,247,318,8515,297
2018-02-11,13,980,329,242,245,454,8503,292
2018-02-11,14,979,330,242,245,671,8152,289
2018-02-11,15,978,330,241,247,1028,7149,254
2018-02-11,16,978,331,241,281,1024,4917,193
2018-02-11,17,979,332,242,289,1374,1775,8
2018-02-11,18,980,333,242,427,1646,121,0
2018-02-11,19,981,332,241,474,1800,0,0
2018-02-11,20,978,330,240,474,2160,0,0
2018-02-11,21,978,324,241,475,2359,0,0
2018-02-11,22,983,318,241,357,2441,0,0
2018-02-11,23,983,307,237,271,3050,0,0
2018-02-11,24,983,308,237,262,3731,0,0
2018-02-12,1,983,305,238,222,3789,0,0
2018-02-12,2,983,308,237,223,3790,0,0
2018-02-12,3,984,310,237,227,3776,0,0
2018-02-12,4,984,307,239,223,3365,0,0
2018-02-12,5,985,308,239,221,2679,0,0
2018-02-12,6,985,305,239,299,2239,0,0
2018-02-12,7,986,311,239,317,2089,5,0
2018-02-12,8,985,314,238,352,2205,1546,0
2018-02-12,9,985,318,234,280,2518,4495,0
2018-02-12,10,982,329,236,259,2604,5814,72
2018-02-12,11,981,332,235,271,2307,6397,29
2018-02-12,12,957,330,235,276,2145,6090,21
2018-02-12,13,943,338,235,272,2437,5882,18
2018-02-12,14,944,339,235,270,2728,5953,20
2018-02-12,15,945,342,230,272,2935,5972,25
2018-02-12,16,945,329,230,272,2966,4350,68
2018-02-12,17,944,315,230,275,2585,1649,0
2018-02-12,18,955,311,231,449,2342,64,0
2018-02-12,19,986,312,229,470,2024,0,0
2018-02-12,20,977,312,229,470,1986,0,0
2018-02-12,21,979,310,229,469,1996,0,0
2018-02-12,22,985,304,231,349,1975,0,0
2018-02-12,23,986,293,223,263,1932,0,0
2018-02-12,24,986,294,223,265,1721,0,0
2018-02-13,1,986,293,233,266,1551,0,0
2018-02-13,2,986,302,233,259,1579,0,0
2018-02-13,3,986,307,208,224,1618,0,0
2018-02-13,4,986,305,206,259,1652,0,0
2018-02-13,5,984,314,206,264,1357,0,0
2018-02-13,6,984,324,206,304,1276,0,0
2018-02-13,7,984,331,208,290,1348,3,0
2018-02-13,8,984,332,213,283,1214,1171,0
2018-02-13,9,981,335,217,241,1278,3546,0
2018-02-13,10,982,335,217,241,1604,5649,0
2018-02-13,11,980,335,217,274,1791,6049,0
2018-02-13,12,978,332,224,276,1604,7231,0
2018-02-13,13,977,335,224,293,1513,6867,6
2018-02-13,14,978,337,225,292,1497,6696,8
2018-02-13,15,978,336,225,272,1344,5923,6
2018-02-13,16,978,342,224,274,1206,4487,13
2018-02-13,17,980,324,225,279,1096,1690,0
2018-02-13,18,980,310,225,458,856,61,0
2018-02-13,19,973,311,225,464,835,0,0
2018-02-13,20,969,312,226,465,932,0,0
2018-02-13,21,976,317,228,429,937,0,0
2018-02-13,22,980,313,228,345,785,0,0
2018-02-13,23,981,305,228,251,683,0,0
2018-02-13,24,981,311,228,239,660,0,0
2018-02-14,1,981,320,228,202,650,0,0
2018-02-14,2,982,319,229,204,573,0,0
2018-02-14,3,982,319,230,204,591,0,0
2018-02-14,4,982,321,230,203,431,0,0
2018-02-14,5,983,318,231,203,211,0,0
2018-02-14,6,982,316,231,241,182,0,0
2018-02-14,7,982,318,230,276,177,0,0
2018-02-14,8,982,321,229,318,192,539,0
2018-02-14,9,981,323,229,278,225,2509,0
2018-02-14,10,979,324,226,273,327,3911,0
2018-02-14,11,980,327,225,274,592,5251,0
2018-02-14,12,977,326,226,273,649,5692,0
2018-02-14,13,945,332,230,270,725,5732,0
2018-02-14,14,945,335,227,276,834,5632,0
2018-02-14,15,945,338,208,274,1075,5168,0
2018-02-14,16,944,340,224,273,1466,4366,0
2018-02-14,17,943,330,229,319,1770,2369,0
2018-02-14,18,942,337,233,359,2291,155,0
2018-02-14,19,944,340,234,360,2374,0,0
2018-02-14,20,944,338,237,361,2603,0,0
2018-02-14,21,944,334,238,358,2822,0,0
2018-02-14,22,948,329,237,321,2800,0,0
2018-02-14,23,951,318,237,257,2619,0,0
2018-02-14,24,952,316,237,234,2623,0,0
2018-02-15,1,952,317,236,195,2607,0,0
2018-02-15,2,951,320,236,196,2822,0,0
2018-02-15,3,951,322,236,198,2951,0,0
2018-02-15,4,951,323,236,196,2621,0,0
2018-02-15,5,951,323,237,195,1896,0,0
2018-02-15,6,952,323,237,227,1612,0,0
2018-02-15,7,953,328,237,304,2120,4,0
2018-02-15,8,953,332,229,310,2136,1965,0
2018-02-15,9,952,335,230,258,1648,5833,8
2018-02-15,10,951,332,235,232,1633,7575,27
2018-02-15,11,950,336,235,228,2006,8053,141
2018-02-15,12,950,335,234,224,2072,8255,268
2018-02-15,13,951,338,229,253,2122,7825,290
2018-02-15,14,950,338,227,263,1952,8149,288
2018-02-15,15,950,336,222,265,1814,8095,256
2018-02-15,16,949,338,224,266,1761,6801,213
2018-02-15,17,979,337,238,274,1401,3423,117
2018-02-15,18,984,341,239,450,995,237,0
2018-02-15,19,985,339,239,457,807,0,0
2018-02-15,20,986,342,239,457,886,0,0
2018-02-15,21,986,338,238,427,853,0,0
2018-02-15,22,984,334,238,291,843,0,0
2018-02-15,23,984,325,235,238,819,0,0
2018-02-15,24,985,325,235,225,895,0,0
2018-02-16,1,985,324,235,193,899,0,0
2018-02-16,2,985,325,236,190,665,0,0
2018-02-16,3,985,326,236,189,587,0,0
2018-02-16,4,985,327,235,193,598,0,0
2018-02-16,5,985,326,236,193,535,0,0
2018-02-16,6,986,325,235,225,461,0,0
2018-02-16,7,986,329,233,299,430,0,0
2018-02-16,8,985,329,234,308,436,1787,0
2018-02-16,9,983,333,234,267,330,5764,0
2018-02-16,10,982,331,233,262,244,7555,36
2018-02-16,11,979,334,233,260,216,8222,99
2018-02-16,12,979,333,226,262,173,8068,210
2018-02-16,13,979,333,222,265,163,7894,202
2018-02-16,14,975,329,232,262,168,7979,288
2018-02-16,15,971,334,243,265,233,7820,300
2018-02-16,16,971,340,239,262,203,6706,288
2018-02-16,17,972,341,238,264,243,3624,124
2018-02-16,18,974,339,241,368,302,298,0
2018-02-16,19,994,339,241,456,408,0,0
2018-02-16,20,997,337,243,416,448,0,0
2018-02-16,21,1004,336,243,328,469,0,0
2018-02-16,22,1002,332,242,241,496,0,0
2018-02-16,23,1001,320,242,225,515,0,0
2018-02-16,24,1002,319,242,192,551,0,0
2018-02-17,1,1003,319,241,224,578,0,0
2018-02-17,2,1002,321,241,218,543,0,0
2018-02-17,3,1003,322,241,187,497,0,0
2018-02-17,4,1003,324,241,184,487,0,0
2018-02-17,5,1004,323,241,184,502,0,0
